_id,name,author,translator,artist,editor,publishing,year,series,collection,genre,weight,dimensions.length,dimensions.width,dimensions.height,rating,price,link
905397,Rosemary's Baby,Levin Ira,,,,Corsair,2011,,,,194,195,130,15,10,1974,https://www.labirint.ru/books/905397/
904952,Parable of the Sower,Butler Octavia E.,,,,Headline,2019,,,,224,198,130,20,8,1974,https://www.labirint.ru/books/904952/
952435,Saving Time,Taylor Jodi,,,,Headline,2022,The Time Police,,,360,198,128,30,9,1974,https://www.labirint.ru/books/952435/
904294,The Book of Lost Things,Connolly John,,Anderson Anne M.,,Hodder & Stoughton,2017,,,,344,197,130,30,10,1974,https://www.labirint.ru/books/904294/
909884,Parable of the Talents,Butler Octavia E.,,,,Headline,2019,,,,280,198,127,25,10,1974,https://www.labirint.ru/books/909884/
909846,Phantoms,Koontz Dean,,,,Headline,2017,,,Детективы и триллеры на английском языке,395,200,130,33,10,1974,https://www.labirint.ru/books/909846/
909829,Strangers,Koontz Dean,,,,Headline,2016,,,Детективы и триллеры на английском языке,530,200,130,48,10,1974,https://www.labirint.ru/books/909829/
909820,Hideaway,Koontz Dean,,,,Headline,2016,,,Детективы и триллеры на английском языке,276,200,130,25,10,1974,https://www.labirint.ru/books/909820/
908667,Shades of Grey,Fforde Jasper,,,,Hodder & Stoughton,2011,,,,320,198,128,30,0,1974,https://www.labirint.ru/books/908667/
908599,Ghostwritten,Mitchell David,,,,Sceptre,2014,,,,316,200,130,30,10,1974,https://www.labirint.ru/books/908599/
956265,The Tangle,Robertson Justin,,Robertson Justin,,White Rabbit,2023,,,,282,197,130,25,0,1974,https://www.labirint.ru/books/956265/
956262,The Stardust Thief,Abdullah Chelsea,,,,Orbit,2023,The Sandsea Trilogy,,,336,197,125,30,8.5,1974,https://www.labirint.ru/books/956262/
956230,The Forever War,Haldeman Joe,,,,Gollancz,2022,SF Masterworks,,,228,200,130,20,0,1974,https://www.labirint.ru/books/956230/
956228,The Flight of the Aphrodite,Morden S J,,,,Gollancz,2022,,,,238,200,130,20,10,1974,https://www.labirint.ru/books/956228/
956172,Notes from the Burning Age,North Claire,,,,Orbit,2021,,,,300,200,130,30,10,1974,https://www.labirint.ru/books/956172/
956114,Gateway,Pohl Frederik,,,,Gollancz,2022,SF Masterworks,,,256,197,130,20,10,1974,https://www.labirint.ru/books/956114/
956084,Cytonic,Sanderson Brandon,,,,Gollancz,2021,Skyward,,,305,200,130,25,0,1974,https://www.labirint.ru/books/956084/
956066,Blake's 7,Hoyle Trevor,,,,Gollancz,2022,,,,180,195,130,15,0,1974,https://www.labirint.ru/books/956066/
906066,It,King Stephen,,,,Hodder & Stoughton,2019,,,,730,196,130,48,10,2162,https://www.labirint.ru/books/906066/
977247,The Abominable,Simmons Dan,,,,Sphere,2014,,,,750,200,130,40,0,2162,https://www.labirint.ru/books/977247/
977165,Sleeping Beauties,"King Stephen, Кинг Оуэн",,,,Hodder & Stoughton,2023,,,,500,197,128,31,10,2162,https://www.labirint.ru/books/977165/
543958,Вампир Полумракс,Булычев Кир,,Нитылкина Евгения,Мещеряков Вадим Юрьевич,Издательский дом Мещерякова,2016,БИСС,,,426,222,172,14,7.51,643,https://www.labirint.ru/books/543958/
966764,The Thousand Year Beach,Hirotaka Tobi,Treyvaud Matt,,,Haikasoru,2018,,,,334,203,133,25,0,2168,https://www.labirint.ru/books/966764/
966254,A Small Charred Face,Sakuraba Kazuki,Allen Jocelyne,,,Haikasoru,2017,,,,234,203,133,16,0,2168,https://www.labirint.ru/books/966254/
982405,Властелин мира,Беляев Александр Романович,,,,Вече,2023,Собрание сочинений А.Беляева,,Современная отечественная проза,400,210,140,20,10,512,https://www.labirint.ru/books/982405/
406715,Duma Key,King Stephen,,,,Hodder & Stoughton,2011,,,,486,197,130,43,10,2172,https://www.labirint.ru/books/406715/
691727,Neverwhere. The Illustrated Edition,Gaiman Neil,,Ридделл Крис,,Headline,2017,,,,468,198,128,33,9.75,2172,https://www.labirint.ru/books/691727/
692576,Nightmares and Dreamscapes,King Stephen,,,,Hodder & Stoughton,2022,,,,678,196,130,42,10,2172,https://www.labirint.ru/books/692576/
905967,Skyward,Sanderson Brandon,,,,Gollancz,2019,Skyward,,,362,198,128,33,0,2172,https://www.labirint.ru/books/905967/
905666,If It Bleeds,King Stephen,,,,Hodder & Stoughton,2021,,,,288,197,130,26,10,2172,https://www.labirint.ru/books/905666/
905940,Dark Age,Brown Pierce,,,,Hodder & Stoughton,2020,Red Rising,,,548,197,130,47,0,2172,https://www.labirint.ru/books/905940/
438397,Затерянный мир,Дойл Артур Конан,Волжина-Гроссет Наталья Альбертовна,Шевченко Владимир,Карпова Е.,Нигма,2024,Страна приключений,,Приключения. Детективы,908,267,212,17,9.19,2188,https://www.labirint.ru/books/438397/
976952,Pandemonium,Oliver Lauren,,,,Hodder & Stoughton,2012,Delirium Trilogy,,,254,197,128,22,9,1849,https://www.labirint.ru/books/976952/
953960,Burntcoat,Hall Sarah,,,,Faber and Faber,2022,,,,190,198,130,15,0,1822,https://www.labirint.ru/books/953960/
953875,"Reality, and Other Stories",Lanchester John,,,,Faber and Faber,2021,,,,198,197,130,18,0,1822,https://www.labirint.ru/books/953875/
953749,My Name Is Monster,Hale Katie,,,,Canongate,2021,,,,224,197,128,20,10,1822,https://www.labirint.ru/books/953749/
953723,The Possession of Mr Cave,Haig Matt,,,,Canongate,2018,,,,170,197,130,17,10,1823,https://www.labirint.ru/books/953723/
953706,The Hoarder,Kidd Jess,,,,Canongate,2020,,,,240,197,130,22,9.5,1823,https://www.labirint.ru/books/953706/
953667,Himself,Kidd Jess,,,,Canongate,2020,,,,252,197,130,22,9.33,1823,https://www.labirint.ru/books/953667/
953622,A River Called Time,Newland Courttia,,,,Canongate,2022,,,,312,198,128,28,9,1822,https://www.labirint.ru/books/953622/
954444,The Animals in That Country,McKay Laura Jean,,,,Scribe Publications,2021,,,,236,197,130,20,9,1822,https://www.labirint.ru/books/954444/
954379,Fever Dream,Schweblin Samanta,,,,Oneworld Publications,2017,,,,134,180,130,12,10,1823,https://www.labirint.ru/books/954379/
954377,The New Wilderness,Cook Diane,,,,Oneworld Publications,2021,,,,362,197,130,30,9,1823,https://www.labirint.ru/books/954377/
954300,The Summer That Melted Everything,McDaniel Tiffany,,,,Scribe Publications,2022,,,,288,200,130,25,8,1822,https://www.labirint.ru/books/954300/
685276,Собор,Злотников Роман Валерьевич,,,,Т8,2019,Миры Романа Злотникова,,Современная отечественная проза,660,217,153,28,10,1655,https://www.labirint.ru/books/685276/
442057,Миллион приключений,Булычев Кир,,Мигунов Евгений Тихонович,Аксёнова Екатерина Владимировна,Издательский дом Мещерякова,2018,БИСС,,,736,222,172,27,9.58,1968,https://www.labirint.ru/books/442057/
905835,Lips Touch,Taylor Laini,,Bartolo Jim Di,,Hodder & Stoughton,2014,,,,208,197,129,18,8,1849,https://www.labirint.ru/books/905835/
904476,How Long 'til Black Future Month?,Jemisin N. K.,,,,Orbit,2018,,,,302,197,125,27,0,1849,https://www.labirint.ru/books/904476/
908948,The Book of Gothel,McMyne Mary,,,,Orbit,2022,,,,282,200,130,25,9.33,1849,https://www.labirint.ru/books/908948/
977321,The Bus on Thursday,Barrett Shirley,,,,Fleet,2019,,,,218,196,125,18,0,1849,https://www.labirint.ru/books/977321/
977185,Something Rotten,Fforde Jasper,,,,Hodder & Stoughton,2005,Thursday Next,,,230,195,130,20,0,1849,https://www.labirint.ru/books/977185/
977132,Shadow Captain,Reynolds Alastair,,,,Gollancz,2019,Revenger Universe,,,300,200,130,30,0,1849,https://www.labirint.ru/books/977132/
977083,Rosewater,Thompson Tade,,,,Orbit,2018,The Wormwood Trilogy,,,286,200,130,25,0,1849,https://www.labirint.ru/books/977083/
977076,Ringer,Oliver Lauren,,,,Hodder & Stoughton,2018,Replica,,,370,200,130,30,10,1849,https://www.labirint.ru/books/977076/
976910,Nova Swing,Harrison M. John,,,,Gollancz,2013,Light,,,240,200,130,20,0,1849,https://www.labirint.ru/books/976910/
976694,Invisible Planets,Rajaniemi Hannu,,,,Gollancz,2016,,,,245,200,130,20,0,1717,https://www.labirint.ru/books/976694/
903815,Чяп,Веркин Эдуард Николаевич,,,,Волчок,2023,Избранные сочинения Эдуарда Веркина,,,528,218,150,29,8.91,728,https://www.labirint.ru/books/903815/
914001,Зов Ктулху,Лавкрафт Говард Филлипс,Лихачева Светлана Борисовна,Баранже Франсуа,,Азбука,2024,Больше чем книга,,Классическая зарубежная проза,1162,360,275,15,9.89,1828,https://www.labirint.ru/books/914001/
877249,Наши души,Леденцов Иван,,,,"Общенациональная ассоциация молодых музыкантов, поэтов и прозаиков",2022,,,Современная отечественная проза,708,218,153,30,0,1076,https://www.labirint.ru/books/877249/
952432,The Haunting Season,"Millwood Hargrave Kiran, Collins Bridget, Полли Наташа",,,,Sphere,2022,,,,250,200,130,20,9,1887,https://www.labirint.ru/books/952432/
910177,An Arrow to the Moon,Pan Emily X.R.,,,,Orion,2022,,,,348,198,130,30,9.5,1887,https://www.labirint.ru/books/910177/
909382,Tomorrow When the War Began,Marsden John,,,,Quercus,2016,The Tomorrow Series,,,218,197,127,20,10,1887,https://www.labirint.ru/books/909382/
732145,Everything's Eventual,King Stephen,,,,Hodder & Stoughton,2022,,,,384,198,130,35,10,1889,https://www.labirint.ru/books/732145/
438573,Galapagos,Vonnegut Kurt,,,,4th Estate,2019,,,,174,197,132,15,9,1891,https://www.labirint.ru/books/438573/
982413,Рыбки всегда плавают вправо,Гусев Антон,,Гусев Антон,,1000 Бестселлеров,2023,,,,730,240,180,30,10,1296,https://www.labirint.ru/books/982413/
899704,Find Me,Mafi Tahereh,,,,Electric Monkey,2019,Shatter Me,,,126,196,128,11,8,1891,https://www.labirint.ru/books/899704/
910178,The Haunting,Mahy Margaret,,,,Orion,2018,,,,150,197,128,13,0,1891,https://www.labirint.ru/books/910178/
956186,Revelation Space,Reynolds Alastair,,,,Gollancz,2022,SF Masterworks,,,416,195,130,35,10,2172,https://www.labirint.ru/books/956186/
1003611,Отдел 15-К. Тени Былого. Отзвуки времен,Васильев Андрей Александрович,,,,Яуза,2024,ЛитРес: Коллекция,,Современная отечественная проза,604,206,129,42,10,1422,https://www.labirint.ru/books/1003611/
823639,Темная ересь. Искорени еретика. Невиновность - не доказательство,Митчелл Сэнди,Забияка Алина,,,Фантастика,2021,Warhammer 40000 подарочные омнибусы,,Современная зарубежная проза,988,241,152,40,10,1425,https://www.labirint.ru/books/823639/
940497,Путешествие в Дальний лес,Курьянинова Ольга Юрьевна,,Курьянинова Ольга Юрьевна,,Союз писателей,2023,,,,200,190,125,13,10,1309,https://www.labirint.ru/books/940497/
